"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.448055542E0	-3.974235535E-1	1.055305481E-1	1.008273285E1	1.009111411E1
2.458048542E0	-1.242416382E-1	-1.496887207E-3	1.027223877E1	1.027299020E1
2.468042542E0	-4.047583008E-1	-1.236428833E-1	9.754166107E0	9.763343346E0
2.478035542E0	-1.790277100E-1	4.105961609E-1	9.488917694E0	9.499484151E0
2.488029542E0	-1.010398865E-1	2.890489197E-1	1.007554779E1	1.008019948E1
2.498022542E0	-1.451980591E-1	2.302212524E-1	1.032882111E1	1.033240677E1
2.508015542E0	-3.209326172E-1	-1.451980591E-2	9.458979950E0	9.464433964E0
2.518009542E0	-2.707868958E-1	-1.407073975E-1	9.383686523E0	9.388647234E0
2.528002542E0	-3.001258850E-1	-1.475930786E-1	1.004366409E1	1.004923120E1
2.537996542E0	4.849914551E-2	4.348457336E-1	1.011057495E1	1.012003799E1
2.547989542E0	-6.092330933E-2	4.343966675E-1	9.895023193E0	9.904741093E0
2.557983542E0	-1.766326904E-2	-1.856140137E-2	9.443711700E0	9.443746460E0
2.567976542E0	-3.541635132E-1	-7.783813477E-2	9.779164124E0	9.785884810E0
2.577971000E0	-2.230361938E-1	2.317181396E-1	1.016595978E1	1.017104600E1
2.587964000E0	-1.017883301E-1	-1.107696533E-1	9.843230896E0	9.844380389E0
2.597958000E0	3.802093506E-2	-9.160949707E-2	9.724378052E0	9.724883875E0
2.607951000E0	-6.915618896E-1	3.589535522E-1	1.004231689E1	1.007249890E1
2.617945000E0	-2.814147949E-1	1.300794983E-1	9.641300812E0	9.646284067E0
2.627938000E0	-1.856140137E-1	4.131408691E-2	9.956545258E0	9.958360954E0
2.637932000E0	2.888992310E-2	3.311114502E-1	9.577533417E0	9.583298794E0
2.647925000E0	-5.568420410E-2	8.217910767E-2	1.036953644E1	1.037001158E1
2.657919000E0	2.918930054E-1	-2.414479065E-1	1.005803421E1	1.006516521E1
2.667912000E0	-3.802093506E-2	-1.817221069E-1	9.547445984E0	9.549250930E0
2.677906000E0	-1.631607056E-1	2.968327332E-1	9.733209686E0	9.739101698E0
2.687899000E0	-2.951861572E-1	3.649411011E-1	1.001567230E1	1.002666488E1
2.697892000E0	-3.028202820E-1	2.561174011E-1	1.027972321E1	1.028737116E1
2.707886000E0	-2.374063110E-1	4.370910645E-2	9.367819519E0	9.370929238E0
2.717879000E0	-3.064128113E-1	3.188369751E-2	9.397906952E0	9.402954879E0
2.727873000E0	-3.191363525E-1	-1.676513672E-2	1.038076309E1	1.038568108E1
2.737866000E0	-9.041198730E-2	1.004411316E-1	9.835896149E0	9.836824477E0
2.747860000E0	1.492396545E-1	-3.906875610E-2	9.586814117E0	9.588055265E0
2.757853000E0	5.014572144E-2	1.487905884E-1	9.750723267E0	9.751987359E0
2.767847000E0	-1.228944397E-1	2.145039368E-1	1.050665131E1	1.050955930E1
2.777840000E0	-3.968247986E-1	7.813751221E-2	9.585017853E0	9.593546926E0
2.787834000E0	-6.322851562E-1	4.508624268E-1	9.180708618E0	9.213494027E0
2.797827000E0	-7.827223206E-1	2.281256104E-1	1.029484177E1	1.032707425E1
2.807821000E0	-5.596861267E-1	-9.580078125E-3	9.816436615E0	9.832383646E0
