"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.038450042E0	2.935395813E-1	-1.414558411E-1	9.555978241E0	9.561532063E0
3.048444042E0	3.083587646E-2	-1.128652954E-1	1.014275803E1	1.014343284E1
3.058437042E0	-5.897735596E-2	3.595523071E-1	9.336534576E0	9.343641372E0
3.068431042E0	-4.745132446E-2	4.629872131E-1	1.002315674E1	1.003395634E1
3.078424042E0	2.272274780E-1	2.894979858E-1	1.047940796E1	1.048586823E1
3.088418042E0	-4.939727783E-3	-1.694476318E-1	9.386530609E0	9.388061236E0
3.098412042E0	-2.383044434E-1	-2.616558838E-1	9.382788391E0	9.389460624E0
3.108406042E0	-3.833528137E-1	-1.287322998E-1	1.008587631E1	1.009398001E1
3.118399042E0	1.826202393E-1	2.664459229E-1	1.020921982E1	1.021432880E1
3.128393042E0	3.713777161E-1	2.369572449E-1	1.002031265E1	1.002999181E1
3.138387042E0	3.769161987E-1	2.101629639E-1	9.323212280E0	9.333194604E0
3.148380042E0	3.233276367E-2	5.403762817E-2	9.579179993E0	9.579386974E0
3.158374042E0	-2.453398132E-1	9.160949707E-2	1.080363373E1	1.080680738E1
